房号：1701,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11560元/平方米(按建筑面积计),楼层,17,房号,1701,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1702,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12090元/平方米(按建筑面积计),楼层,17,房号,1702,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1703,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12110元/平方米(按建筑面积计),楼层,17,房号,1703,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1704,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12110元/平方米(按建筑面积计),楼层,17,房号,1704,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1601,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,10560元/平方米(按建筑面积计),楼层,16,房号,1601,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1602,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11090元/平方米(按建筑面积计),楼层,16,房号,1602,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1603,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11110元/平方米(按建筑面积计),楼层,16,房号,1603,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1604,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11110元/平方米(按建筑面积计),楼层,16,房号,1604,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1501,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11540元/平方米(按建筑面积计),楼层,15,房号,1501,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1502,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12070元/平方米(按建筑面积计),楼层,15,房号,1502,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1503,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12090元/平方米(按建筑面积计),楼层,15,房号,1503,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1504,项目楼栋情况,辉煌花园1栋,座号,--,合同号,深(深汕)网预买字(2020)485号,拟售价格,--元/平方米(按建筑面积计),楼层,15,房号,1504,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1401,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11520元/平方米(按建筑面积计),楼层,14,房号,1401,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1402,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12050元/平方米(按建筑面积计),楼层,14,房号,1402,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1403,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12070元/平方米(按建筑面积计),楼层,14,房号,1403,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1404,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12070元/平方米(按建筑面积计),楼层,14,房号,1404,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1301,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11520元/平方米(按建筑面积计),楼层,13,房号,1301,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1302,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12050元/平方米(按建筑面积计),楼层,13,房号,1302,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1303,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12070元/平方米(按建筑面积计),楼层,13,房号,1303,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1304,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12070元/平方米(按建筑面积计),楼层,13,房号,1304,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1201,项目楼栋情况,辉煌花园1栋,座号,--,合同号,深(深汕)网预买字(2020)461号,拟售价格,--元/平方米(按建筑面积计),楼层,12,房号,1201,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1202,项目楼栋情况,辉煌花园1栋,座号,--,合同号,深(深汕)网预买字(2020)488号,拟售价格,--元/平方米(按建筑面积计),楼层,12,房号,1202,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1203,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12050元/平方米(按建筑面积计),楼层,12,房号,1203,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1204,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12050元/平方米(按建筑面积计),楼层,12,房号,1204,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1101,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11480元/平方米(按建筑面积计),楼层,11,房号,1101,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1102,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12010元/平方米(按建筑面积计),楼层,11,房号,1102,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1103,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12030元/平方米(按建筑面积计),楼层,11,房号,1103,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1104,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12030元/平方米(按建筑面积计),楼层,11,房号,1104,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1001,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11460元/平方米(按建筑面积计),楼层,10,房号,1001,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1002,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11990元/平方米(按建筑面积计),楼层,10,房号,1002,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1003,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12010元/平方米(按建筑面积计),楼层,10,房号,1003,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：1004,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,12010元/平方米(按建筑面积计),楼层,10,房号,1004,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：901,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11440元/平方米(按建筑面积计),楼层,9,房号,901,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：902,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11970元/平方米(按建筑面积计),楼层,9,房号,902,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：903,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11990元/平方米(按建筑面积计),楼层,9,房号,903,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：904,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11990元/平方米(按建筑面积计),楼层,9,房号,904,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：801,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11420元/平方米(按建筑面积计),楼层,8,房号,801,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：802,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11950元/平方米(按建筑面积计),楼层,8,房号,802,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：803,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11970元/平方米(按建筑面积计),楼层,8,房号,803,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：804,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11970元/平方米(按建筑面积计),楼层,8,房号,804,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：701,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11400元/平方米(按建筑面积计),楼层,7,房号,701,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：702,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11930元/平方米(按建筑面积计),楼层,7,房号,702,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：703,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11950元/平方米(按建筑面积计),楼层,7,房号,703,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：704,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11950元/平方米(按建筑面积计),楼层,7,房号,704,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：601,项目楼栋情况,辉煌花园1栋,座号,--,合同号,深(深汕)网预买字(2020)465号,拟售价格,--元/平方米(按建筑面积计),楼层,6,房号,601,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：602,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11910元/平方米(按建筑面积计),楼层,6,房号,602,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：603,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11930元/平方米(按建筑面积计),楼层,6,房号,603,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：604,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11930元/平方米(按建筑面积计),楼层,6,房号,604,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：501,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11360元/平方米(按建筑面积计),楼层,5,房号,501,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：502,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11890元/平方米(按建筑面积计),楼层,5,房号,502,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：503,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11910元/平方米(按建筑面积计),楼层,5,房号,503,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：504,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11910元/平方米(按建筑面积计),楼层,5,房号,504,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：401,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11290元/平方米(按建筑面积计),楼层,4,房号,401,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：402,项目楼栋情况,辉煌花园1栋,座号,--,合同号,深(深汕)网预买字(2020)481号,拟售价格,--元/平方米(按建筑面积计),楼层,4,房号,402,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：403,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11840元/平方米(按建筑面积计),楼层,4,房号,403,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：404,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11840元/平方米(按建筑面积计),楼层,4,房号,404,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：301,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11290元/平方米(按建筑面积计),楼层,3,房号,301,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：302,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11820元/平方米(按建筑面积计),楼层,3,房号,302,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：303,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11840元/平方米(按建筑面积计),楼层,3,房号,303,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：304,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11840元/平方米(按建筑面积计),楼层,3,房号,304,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：201,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11270元/平方米(按建筑面积计),楼层,2,房号,201,用途,住宅,建筑面积,123.06平方米,户内面积,95.51平方米,分摊面积,27.55平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：202,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11800元/平方米(按建筑面积计),楼层,2,房号,202,用途,住宅,建筑面积,129.37平方米,户内面积,100.41平方米,分摊面积,28.96平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：203,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11820元/平方米(按建筑面积计),楼层,2,房号,203,用途,住宅,建筑面积,78.05平方米,户内面积,60.58平方米,分摊面积,17.47平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：204,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11820元/平方米(按建筑面积计),楼层,2,房号,204,用途,住宅,建筑面积,70.42平方米,户内面积,54.65平方米,分摊面积,15.77平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：101,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,11250元/平方米(按建筑面积计),楼层,1,房号,101,用途,住宅,建筑面积,123.45平方米,户内面积,97.71平方米,分摊面积,25.74平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：103,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,10500元/平方米(按建筑面积计),楼层,1,房号,103,用途,住宅,建筑面积,79.79平方米,户内面积,63.15平方米,分摊面积,16.64平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：104,项目楼栋情况,辉煌花园1栋,座号,--,合同号,--,拟售价格,10500元/平方米(按建筑面积计),楼层,1,房号,104,用途,住宅,建筑面积,74.15平方米,户内面积,58.69平方米,分摊面积,15.46平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2803,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12120元/平方米(按建筑面积计),楼层,28,房号,2803,用途,住宅,建筑面积,77.96平方米,户内面积,59.62平方米,分摊面积,18.34平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2804,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12120元/平方米(按建筑面积计),楼层,28,房号,2804,用途,住宅,建筑面积,70.21平方米,户内面积,53.69平方米,分摊面积,16.52平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2701,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12120元/平方米(按建筑面积计),楼层,27,房号,2701,用途,住宅,建筑面积,169.47平方米,户内面积,130.73平方米,分摊面积,38.74平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2702,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12120元/平方米(按建筑面积计),楼层,27,房号,2702,用途,住宅,建筑面积,168平方米,户内面积,129.66平方米,分摊面积,38.34平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2703,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12320元/平方米(按建筑面积计),楼层,27,房号,2703,用途,住宅,建筑面积,77.01平方米,户内面积,59.62平方米,分摊面积,17.39平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2704,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11800元/平方米(按建筑面积计),楼层,27,房号,2704,用途,住宅,建筑面积,69.35平方米,户内面积,53.69平方米,分摊面积,15.66平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2601,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11780元/平方米(按建筑面积计),楼层,26,房号,2601,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2602,项目楼栋情况,辉煌花园2栋,座号,--,合同号,深(深汕)网预买字(2020)178号,拟售价格,--元/平方米(按建筑面积计),楼层,26,房号,2602,用途,住宅,建筑面积,129.62平方米,户内面积,100.41平方米,分摊面积,29.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2603,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12320元/平方米(按建筑面积计),楼层,26,房号,2603,用途,住宅,建筑面积,76.97平方米,户内面积,59.62平方米,分摊面积,17.35平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2604,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11800元/平方米(按建筑面积计),楼层,26,房号,2604,用途,住宅,建筑面积,69.31平方米,户内面积,53.69平方米,分摊面积,15.62平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2501,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11770元/平方米(按建筑面积计),楼层,25,房号,2501,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2502,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12310元/平方米(按建筑面积计),楼层,25,房号,2502,用途,住宅,建筑面积,129.62平方米,户内面积,100.41平方米,分摊面积,29.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2503,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12310元/平方米(按建筑面积计),楼层,25,房号,2503,用途,住宅,建筑面积,76.97平方米,户内面积,59.62平方米,分摊面积,17.35平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2504,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11790元/平方米(按建筑面积计),楼层,25,房号,2504,用途,住宅,建筑面积,69.31平方米,户内面积,53.69平方米,分摊面积,15.62平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2401,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11760元/平方米(按建筑面积计),楼层,24,房号,2401,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2402,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12300元/平方米(按建筑面积计),楼层,24,房号,2402,用途,住宅,建筑面积,129.62平方米,户内面积,100.41平方米,分摊面积,29.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2403,项目楼栋情况,辉煌花园2栋,座号,--,合同号,深(深汕)网预买字(2020)423号,拟售价格,--元/平方米(按建筑面积计),楼层,24,房号,2403,用途,住宅,建筑面积,76.97平方米,户内面积,59.62平方米,分摊面积,17.35平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2404,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11780元/平方米(按建筑面积计),楼层,24,房号,2404,用途,住宅,建筑面积,69.31平方米,户内面积,53.69平方米,分摊面积,15.62平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2301,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11760元/平方米(按建筑面积计),楼层,23,房号,2301,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2302,项目楼栋情况,辉煌花园2栋,座号,--,合同号,深(深汕)网预买字(2020)474号,拟售价格,--元/平方米(按建筑面积计),楼层,23,房号,2302,用途,住宅,建筑面积,129.62平方米,户内面积,100.41平方米,分摊面积,29.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2303,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12300元/平方米(按建筑面积计),楼层,23,房号,2303,用途,住宅,建筑面积,76.97平方米,户内面积,59.62平方米,分摊面积,17.35平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2304,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11780元/平方米(按建筑面积计),楼层,23,房号,2304,用途,住宅,建筑面积,69.31平方米,户内面积,53.69平方米,分摊面积,15.62平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2201,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11740元/平方米(按建筑面积计),楼层,22,房号,2201,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2202,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12280元/平方米(按建筑面积计),楼层,22,房号,2202,用途,住宅,建筑面积,129.62平方米,户内面积,100.41平方米,分摊面积,29.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2203,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,12280元/平方米(按建筑面积计),楼层,22,房号,2203,用途,住宅,建筑面积,76.97平方米,户内面积,59.62平方米,分摊面积,17.35平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2204,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11760元/平方米(按建筑面积计),楼层,22,房号,2204,用途,住宅,建筑面积,69.31平方米,户内面积,53.69平方米,分摊面积,15.62平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2101,项目楼栋情况,辉煌花园2栋,座号,--,合同号,--,拟售价格,11720元/平方米(按建筑面积计),楼层,21,房号,2101,用途,住宅,建筑面积,123.67平方米,户内面积,95.79平方米,分摊面积,27.88平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
