房号：16D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52793元/平方米(按建筑面积计),楼层,16,房号,16D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：15A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53631元/平方米(按建筑面积计),楼层,15,房号,15A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：15B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53651元/平方米(按建筑面积计),楼层,15,房号,15B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：15C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52896元/平方米(按建筑面积计),楼层,15,房号,15C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：15D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52733元/平方米(按建筑面积计),楼层,15,房号,15D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：14A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53571元/平方米(按建筑面积计),楼层,14,房号,14A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：14B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53591元/平方米(按建筑面积计),楼层,14,房号,14B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：14C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52836元/平方米(按建筑面积计),楼层,14,房号,14C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：14D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52673元/平方米(按建筑面积计),楼层,14,房号,14D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：13A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53511元/平方米(按建筑面积计),楼层,13,房号,13A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：13B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53531元/平方米(按建筑面积计),楼层,13,房号,13B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：13C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52776元/平方米(按建筑面积计),楼层,13,房号,13C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：13D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52613元/平方米(按建筑面积计),楼层,13,房号,13D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：12A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53451元/平方米(按建筑面积计),楼层,12,房号,12A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：12B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53471元/平方米(按建筑面积计),楼层,12,房号,12B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：12C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52716元/平方米(按建筑面积计),楼层,12,房号,12C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：12D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52553元/平方米(按建筑面积计),楼层,12,房号,12D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：11A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53391元/平方米(按建筑面积计),楼层,11,房号,11A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：11B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53411元/平方米(按建筑面积计),楼层,11,房号,11B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：11C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52656元/平方米(按建筑面积计),楼层,11,房号,11C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：11D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52493元/平方米(按建筑面积计),楼层,11,房号,11D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：10A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53361元/平方米(按建筑面积计),楼层,10,房号,10A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：10B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53381元/平方米(按建筑面积计),楼层,10,房号,10B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：10C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52626元/平方米(按建筑面积计),楼层,10,房号,10C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：10D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52463元/平方米(按建筑面积计),楼层,10,房号,10D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：9A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53331元/平方米(按建筑面积计),楼层,9,房号,9A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：9B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53351元/平方米(按建筑面积计),楼层,9,房号,9B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：9C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52596元/平方米(按建筑面积计),楼层,9,房号,9C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：9D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52433元/平方米(按建筑面积计),楼层,9,房号,9D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：8A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53301元/平方米(按建筑面积计),楼层,8,房号,8A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：8B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53321元/平方米(按建筑面积计),楼层,8,房号,8B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：8C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52566元/平方米(按建筑面积计),楼层,8,房号,8C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：8D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52403元/平方米(按建筑面积计),楼层,8,房号,8D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：7A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53271元/平方米(按建筑面积计),楼层,7,房号,7A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：7B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53291元/平方米(按建筑面积计),楼层,7,房号,7B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：7C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52536元/平方米(按建筑面积计),楼层,7,房号,7C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：7D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52373元/平方米(按建筑面积计),楼层,7,房号,7D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：6A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53241元/平方米(按建筑面积计),楼层,6,房号,6A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：6B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53261元/平方米(按建筑面积计),楼层,6,房号,6B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：6C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52506元/平方米(按建筑面积计),楼层,6,房号,6C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：6D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52343元/平方米(按建筑面积计),楼层,6,房号,6D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：5A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53211元/平方米(按建筑面积计),楼层,5,房号,5A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：5B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53231元/平方米(按建筑面积计),楼层,5,房号,5B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：5C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52476元/平方米(按建筑面积计),楼层,5,房号,5C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：5D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52313元/平方米(按建筑面积计),楼层,5,房号,5D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：4A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53151元/平方米(按建筑面积计),楼层,4,房号,4A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：4B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,53171元/平方米(按建筑面积计),楼层,4,房号,4B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：4C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52416元/平方米(按建筑面积计),楼层,4,房号,4C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：4D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,52253元/平方米(按建筑面积计),楼层,4,房号,4D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：3A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,51651元/平方米(按建筑面积计),楼层,3,房号,3A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：3B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,51671元/平方米(按建筑面积计),楼层,3,房号,3B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：3C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,50916元/平方米(按建筑面积计),楼层,3,房号,3C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：3D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,50753元/平方米(按建筑面积计),楼层,3,房号,3D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,49651元/平方米(按建筑面积计),楼层,2,房号,2A,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,49671元/平方米(按建筑面积计),楼层,2,房号,2B,用途,住宅,建筑面积,89.99平方米,户内面积,69.18平方米,分摊面积,20.81平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,48916元/平方米(按建筑面积计),楼层,2,房号,2C,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：2D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,C,合同号,--,拟售价格,48753元/平方米(按建筑面积计),楼层,2,房号,2D,用途,住宅,建筑面积,89.61平方米,户内面积,68.89平方米,分摊面积,20.72平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50898元/平方米(按建筑面积计),楼层,30,房号,30A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51142元/平方米(按建筑面积计),楼层,30,房号,30B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50267元/平方米(按建筑面积计),楼层,30,房号,30C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50171元/平方米(按建筑面积计),楼层,30,房号,30D,用途,住宅,建筑面积,87.98平方米,户内面积,70.07平方米,分摊面积,17.91平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30E,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50326元/平方米(按建筑面积计),楼层,30,房号,30E,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：30F,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50473元/平方米(按建筑面积计),楼层,30,房号,30F,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50958元/平方米(按建筑面积计),楼层,29,房号,29A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51202元/平方米(按建筑面积计),楼层,29,房号,29B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50327元/平方米(按建筑面积计),楼层,29,房号,29C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50231元/平方米(按建筑面积计),楼层,29,房号,29D,用途,住宅,建筑面积,87.98平方米,户内面积,70.07平方米,分摊面积,17.91平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29E,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50386元/平方米(按建筑面积计),楼层,29,房号,29E,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：29F,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50533元/平方米(按建筑面积计),楼层,29,房号,29F,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50918元/平方米(按建筑面积计),楼层,28,房号,28A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51162元/平方米(按建筑面积计),楼层,28,房号,28B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50287元/平方米(按建筑面积计),楼层,28,房号,28C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50191元/平方米(按建筑面积计),楼层,28,房号,28D,用途,住宅,建筑面积,87.98平方米,户内面积,70.07平方米,分摊面积,17.91平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28E,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50346元/平方米(按建筑面积计),楼层,28,房号,28E,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：28F,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50493元/平方米(按建筑面积计),楼层,28,房号,28F,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50878元/平方米(按建筑面积计),楼层,27,房号,27A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51122元/平方米(按建筑面积计),楼层,27,房号,27B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50247元/平方米(按建筑面积计),楼层,27,房号,27C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50151元/平方米(按建筑面积计),楼层,27,房号,27D,用途,住宅,建筑面积,87.98平方米,户内面积,70.07平方米,分摊面积,17.91平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27E,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50306元/平方米(按建筑面积计),楼层,27,房号,27E,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：27F,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50453元/平方米(按建筑面积计),楼层,27,房号,27F,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50838元/平方米(按建筑面积计),楼层,26,房号,26A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51082元/平方米(按建筑面积计),楼层,26,房号,26B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50207元/平方米(按建筑面积计),楼层,26,房号,26C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26D,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50111元/平方米(按建筑面积计),楼层,26,房号,26D,用途,住宅,建筑面积,87.98平方米,户内面积,70.07平方米,分摊面积,17.91平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26E,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50266元/平方米(按建筑面积计),楼层,26,房号,26E,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：26F,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50413元/平方米(按建筑面积计),楼层,26,房号,26F,用途,住宅,建筑面积,88.13平方米,户内面积,70.19平方米,分摊面积,17.94平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：25A,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50798元/平方米(按建筑面积计),楼层,25,房号,25A,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：25B,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,51042元/平方米(按建筑面积计),楼层,25,房号,25B,用途,住宅,建筑面积,88.27平方米,户内面积,70.3平方米,分摊面积,17.97平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
房号：25C,项目楼栋情况,颐安都会中央花园（五区）5栋,座号,A,合同号,--,拟售价格,50167元/平方米(按建筑面积计),楼层,25,房号,25C,用途,住宅,建筑面积,74.74平方米,户内面积,59.53平方米,分摊面积,15.21平方米,户内面积,--平方米,分摊面积,--平方米,建筑面积,--平方米
